pkSeqID,stime,flgs,proto,saddr,sport,daddr,dport,pkts,bytes,state,ltime,seq,dur,mean,stddev,smac,dmac,sum,min,max,soui,doui,sco,dco,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,category,subcategory 
558,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,3546,2,120,RST,1526344333,653,5.10E-05,5.10E-05,0,,,5.10E-05,5.10E-05,5.10E-05,,,,,1,1,60,60,19607.84375,0,0,1,Reconnaissance,Service_Scan
559,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,6112,2,120,RST,1526344333,654,5.10E-05,5.10E-05,0,,,5.10E-05,5.10E-05,5.10E-05,,,,,1,1,60,60,19607.84375,0,0,1,Reconnaissance,Service_Scan
560,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,43,2,120,RST,1526344333,655,3.50E-05,3.50E-05,0,,,3.50E-05,3.50E-05,3.50E-05,,,,,1,1,60,60,28571.42773,0,0,1,Reconnaissance,Service_Scan
561,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,668,2,120,RST,1526344333,656,3.50E-05,3.50E-05,0,,,3.50E-05,3.50E-05,3.50E-05,,,,,1,1,60,60,28571.42773,0,0,1,Reconnaissance,Service_Scan
562,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,1074,2,120,RST,1526344333,657,3.40E-05,3.40E-05,0,,,3.40E-05,3.40E-05,3.40E-05,,,,,1,1,60,60,29411.76367,0,0,1,Reconnaissance,Service_Scan
563,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,55056,2,120,RST,1526344333,658,3.50E-05,3.50E-05,0,,,3.50E-05,3.50E-05,3.50E-05,,,,,1,1,60,60,28571.42773,0,0,1,Reconnaissance,Service_Scan
564,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,1839,2,120,RST,1526344333,659,5.10E-05,5.10E-05,0,,,5.10E-05,5.10E-05,5.10E-05,,,,,1,1,60,60,19607.84375,0,0,1,Reconnaissance,Service_Scan
565,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,749,2,120,RST,1526344333,660,4.80E-05,4.80E-05,0,,,4.80E-05,4.80E-05,4.80E-05,,,,,1,1,60,60,20833.33203,0,0,1,Reconnaissance,Service_Scan
566,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,12000,2,120,RST,1526344333,661,4.80E-05,4.80E-05,0,,,4.80E-05,4.80E-05,4.80E-05,,,,,1,1,60,60,20833.33203,0,0,1,Reconnaissance,Service_Scan
567,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,8193,2,120,RST,1526344333,662,2.60E-05,2.60E-05,0,,,2.60E-05,2.60E-05,2.60E-05,,,,,1,1,60,60,38461.53906,0,0,1,Reconnaissance,Service_Scan
568,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,7938,2,120,RST,1526344333,663,1.70E-05,1.70E-05,0,,,1.70E-05,1.70E-05,1.70E-05,,,,,1,1,60,60,58823.52734,0,0,1,Reconnaissance,Service_Scan
569,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,1066,2,120,RST,1526344333,664,9.00E-06,9.00E-06,0,,,9.00E-06,9.00E-06,9.00E-06,,,,,1,1,60,60,111111.1094,0,0,1,Reconnaissance,Service_Scan
570,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,2020,2,120,RST,1526344333,665,1.00E-05,1.00E-05,0,,,1.00E-05,1.00E-05,1.00E-05,,,,,1,1,60,60,100000,0,0,1,Reconnaissance,Service_Scan
571,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,5222,2,120,RST,1526344333,666,3.70E-05,3.70E-05,0,,,3.70E-05,3.70E-05,3.70E-05,,,,,1,1,60,60,27027.02539,0,0,1,Reconnaissance,Service_Scan
572,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,7778,2,120,RST,1526344333,667,3.90E-05,3.90E-05,0,,,3.90E-05,3.90E-05,3.90E-05,,,,,1,1,60,60,25641.02734,0,0,1,Reconnaissance,Service_Scan
573,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,3269,2,120,RST,1526344333,668,6.40E-05,6.40E-05,0,,,6.40E-05,6.40E-05,6.40E-05,,,,,1,1,60,60,15625,0,0,1,Reconnaissance,Service_Scan
574,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,981,2,120,RST,1526344333,669,5.60E-05,5.60E-05,0,,,5.60E-05,5.60E-05,5.60E-05,,,,,1,1,60,60,17857.14258,0,0,1,Reconnaissance,Service_Scan
575,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,4321,2,120,RST,1526344333,670,5.40E-05,5.40E-05,0,,,5.40E-05,5.40E-05,5.40E-05,,,,,1,1,60,60,18518.51758,0,0,1,Reconnaissance,Service_Scan
576,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,2047,2,120,RST,1526344333,671,5.50E-05,5.50E-05,0,,,5.50E-05,5.50E-05,5.50E-05,,,,,1,1,60,60,18181.81836,0,0,1,Reconnaissance,Service_Scan
577,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,3986,2,120,RST,1526344333,672,5.40E-05,5.40E-05,0,,,5.40E-05,5.40E-05,5.40E-05,,,,,1,1,60,60,18518.51758,0,0,1,Reconnaissance,Service_Scan
578,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,8300,2,120,RST,1526344333,673,5.40E-05,5.40E-05,0,,,5.40E-05,5.40E-05,5.40E-05,,,,,1,1,60,60,18518.51758,0,0,1,Reconnaissance,Service_Scan
579,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,3005,2,120,RST,1526344333,674,1.80E-05,1.80E-05,0,,,1.80E-05,1.80E-05,1.80E-05,,,,,1,1,60,60,55555.55469,0,0,1,Reconnaissance,Service_Scan
580,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,1102,2,120,RST,1526344333,675,1.70E-05,1.70E-05,0,,,1.70E-05,1.70E-05,1.70E-05,,,,,1,1,60,60,58823.52734,0,0,1,Reconnaissance,Service_Scan
581,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,10566,2,120,RST,1526344333,676,1.70E-05,1.70E-05,0,,,1.70E-05,1.70E-05,1.70E-05,,,,,1,1,60,60,58823.52734,0,0,1,Reconnaissance,Service_Scan
582,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,6106,2,120,RST,1526344333,677,1.20E-05,1.20E-05,0,,,1.20E-05,1.20E-05,1.20E-05,,,,,1,1,60,60,83333.32813,0,0,1,Reconnaissance,Service_Scan
583,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,1043,2,120,RST,1526344333,678,1.60E-05,1.60E-05,0,,,1.60E-05,1.60E-05,1.60E-05,,,,,1,1,60,60,62500,0,0,1,Reconnaissance,Service_Scan
584,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,1322,2,120,RST,1526344333,679,5.00E-06,5.00E-06,0,,,5.00E-06,5.00E-06,5.00E-06,,,,,1,1,60,60,200000,0,0,1,Reconnaissance,Service_Scan
585,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,1688,2,120,RST,1526344333,680,2.40E-05,2.40E-05,0,,,2.40E-05,2.40E-05,2.40E-05,,,,,1,1,60,60,41666.66406,0,0,1,Reconnaissance,Service_Scan
586,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,6004,2,120,RST,1526344333,681,4.00E-06,4.00E-06,0,,,4.00E-06,4.00E-06,4.00E-06,,,,,1,1,60,60,250000,0,0,1,Reconnaissance,Service_Scan
587,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,2040,2,120,RST,1526344333,682,2.00E-05,2.00E-05,0,,,2.00E-05,2.00E-05,2.00E-05,,,,,1,1,60,60,50000,0,0,1,Reconnaissance,Service_Scan
588,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,1082,2,120,RST,1526344333,683,2.60E-05,2.60E-05,0,,,2.60E-05,2.60E-05,2.60E-05,,,,,1,1,60,60,38461.53906,0,0,1,Reconnaissance,Service_Scan
589,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,8002,2,120,RST,1526344333,684,4.00E-05,4.00E-05,0,,,4.00E-05,4.00E-05,4.00E-05,,,,,1,1,60,60,25000,0,0,1,Reconnaissance,Service_Scan
590,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,3918,2,120,RST,1526344333,685,4.00E-05,4.00E-05,0,,,4.00E-05,4.00E-05,4.00E-05,,,,,1,1,60,60,25000,0,0,1,Reconnaissance,Service_Scan
591,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,10180,2,120,RST,1526344333,686,3.00E-05,3.00E-05,0,,,3.00E-05,3.00E-05,3.00E-05,,,,,1,1,60,60,33333.33594,0,0,1,Reconnaissance,Service_Scan
592,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,4848,2,120,RST,1526344333,687,3.90E-05,3.90E-05,0,,,3.90E-05,3.90E-05,3.90E-05,,,,,1,1,60,60,25641.02734,0,0,1,Reconnaissance,Service_Scan
593,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,8402,2,120,RST,1526344333,688,3.00E-05,3.00E-05,0,,,3.00E-05,3.00E-05,3.00E-05,,,,,1,1,60,60,33333.33594,0,0,1,Reconnaissance,Service_Scan
594,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,51103,2,120,RST,1526344333,689,3.00E-05,3.00E-05,0,,,3.00E-05,3.00E-05,3.00E-05,,,,,1,1,60,60,33333.33594,0,0,1,Reconnaissance,Service_Scan
595,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,389,2,120,RST,1526344333,690,4.50E-05,4.50E-05,0,,,4.50E-05,4.50E-05,4.50E-05,,,,,1,1,60,60,22222.22266,0,0,1,Reconnaissance,Service_Scan
596,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,3300,2,120,RST,1526344333,691,4.60E-05,4.60E-05,0,,,4.60E-05,4.60E-05,4.60E-05,,,,,1,1,60,60,21739.13086,0,0,1,Reconnaissance,Service_Scan
597,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,26,2,120,RST,1526344333,692,4.70E-05,4.70E-05,0,,,4.70E-05,4.70E-05,4.70E-05,,,,,1,1,60,60,21276.5957,0,0,1,Reconnaissance,Service_Scan
598,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,7777,2,120,RST,1526344333,693,3.80E-05,3.80E-05,0,,,3.80E-05,3.80E-05,3.80E-05,,,,,1,1,60,60,26315.79102,0,0,1,Reconnaissance,Service_Scan
599,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,2030,2,120,RST,1526344333,694,4.00E-05,4.00E-05,0,,,4.00E-05,4.00E-05,4.00E-05,,,,,1,1,60,60,25000,0,0,1,Reconnaissance,Service_Scan
600,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,5952,2,120,RST,1526344333,695,4.30E-05,4.30E-05,0,,,4.30E-05,4.30E-05,4.30E-05,,,,,1,1,60,60,23255.81445,0,0,1,Reconnaissance,Service_Scan
601,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,1199,2,120,RST,1526344333,696,4.30E-05,4.30E-05,0,,,4.30E-05,4.30E-05,4.30E-05,,,,,1,1,60,60,23255.81445,0,0,1,Reconnaissance,Service_Scan
602,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,1761,2,120,RST,1526344333,697,3.70E-05,3.70E-05,0,,,3.70E-05,3.70E-05,3.70E-05,,,,,1,1,60,60,27027.02539,0,0,1,Reconnaissance,Service_Scan
603,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,1058,2,120,RST,1526344333,698,4.30E-05,4.30E-05,0,,,4.30E-05,4.30E-05,4.30E-05,,,,,1,1,60,60,23255.81445,0,0,1,Reconnaissance,Service_Scan
604,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,54328,2,120,RST,1526344333,699,3.70E-05,3.70E-05,0,,,3.70E-05,3.70E-05,3.70E-05,,,,,1,1,60,60,27027.02539,0,0,1,Reconnaissance,Service_Scan
605,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,20222,2,120,RST,1526344333,700,3.90E-05,3.90E-05,0,,,3.90E-05,3.90E-05,3.90E-05,,,,,1,1,60,60,25641.02734,0,0,1,Reconnaissance,Service_Scan
606,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,2251,2,120,RST,1526344333,701,3.60E-05,3.60E-05,0,,,3.60E-05,3.60E-05,3.60E-05,,,,,1,1,60,60,27777.77734,0,0,1,Reconnaissance,Service_Scan
607,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,8254,2,120,RST,1526344333,702,5.40E-05,5.40E-05,0,,,5.40E-05,5.40E-05,5.40E-05,,,,,1,1,60,60,18518.51758,0,0,1,Reconnaissance,Service_Scan
608,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,5906,2,120,RST,1526344333,703,5.40E-05,5.40E-05,0,,,5.40E-05,5.40E-05,5.40E-05,,,,,1,1,60,60,18518.51758,0,0,1,Reconnaissance,Service_Scan
609,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,5269,2,120,RST,1526344333,704,5.40E-05,5.40E-05,0,,,5.40E-05,5.40E-05,5.40E-05,,,,,1,1,60,60,18518.51758,0,0,1,Reconnaissance,Service_Scan
610,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,3003,2,120,RST,1526344333,705,5.40E-05,5.40E-05,0,,,5.40E-05,5.40E-05,5.40E-05,,,,,1,1,60,60,18518.51758,0,0,1,Reconnaissance,Service_Scan
611,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,1433,2,120,RST,1526344333,706,3.60E-05,3.60E-05,0,,,3.60E-05,3.60E-05,3.60E-05,,,,,1,1,60,60,27777.77734,0,0,1,Reconnaissance,Service_Scan
612,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,9943,2,120,RST,1526344333,707,3.20E-05,3.20E-05,0,,,3.20E-05,3.20E-05,3.20E-05,,,,,1,1,60,60,31250,0,0,1,Reconnaissance,Service_Scan
613,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,4444,2,120,RST,1526344333,708,3.00E-05,3.00E-05,0,,,3.00E-05,3.00E-05,3.00E-05,,,,,1,1,60,60,33333.33594,0,0,1,Reconnaissance,Service_Scan
614,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,49157,2,120,RST,1526344333,709,3.00E-05,3.00E-05,0,,,3.00E-05,3.00E-05,3.00E-05,,,,,1,1,60,60,33333.33594,0,0,1,Reconnaissance,Service_Scan
615,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,2809,2,120,RST,1526344333,710,2.70E-05,2.70E-05,0,,,2.70E-05,2.70E-05,2.70E-05,,,,,1,1,60,60,37037.03516,0,0,1,Reconnaissance,Service_Scan
616,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,4129,2,120,RST,1526344333,711,2.70E-05,2.70E-05,0,,,2.70E-05,2.70E-05,2.70E-05,,,,,1,1,60,60,37037.03516,0,0,1,Reconnaissance,Service_Scan
617,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,99,2,120,RST,1526344333,712,3.80E-05,3.80E-05,0,,,3.80E-05,3.80E-05,3.80E-05,,,,,1,1,60,60,26315.79102,0,0,1,Reconnaissance,Service_Scan
618,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,15742,2,120,RST,1526344333,713,3.60E-05,3.60E-05,0,,,3.60E-05,3.60E-05,3.60E-05,,,,,1,1,60,60,27777.77734,0,0,1,Reconnaissance,Service_Scan
619,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,1119,2,120,RST,1526344333,714,2.70E-05,2.70E-05,0,,,2.70E-05,2.70E-05,2.70E-05,,,,,1,1,60,60,37037.03516,0,0,1,Reconnaissance,Service_Scan
620,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,38292,2,120,RST,1526344333,715,2.70E-05,2.70E-05,0,,,2.70E-05,2.70E-05,2.70E-05,,,,,1,1,60,60,37037.03516,0,0,1,Reconnaissance,Service_Scan
621,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,787,2,120,RST,1526344333,716,5.40E-05,5.40E-05,0,,,5.40E-05,5.40E-05,5.40E-05,,,,,1,1,60,60,18518.51758,0,0,1,Reconnaissance,Service_Scan
622,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,50003,2,120,RST,1526344333,717,5.30E-05,5.30E-05,0,,,5.30E-05,5.30E-05,5.30E-05,,,,,1,1,60,60,18867.92383,0,0,1,Reconnaissance,Service_Scan
623,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,7201,2,120,RST,1526344333,718,5.30E-05,5.30E-05,0,,,5.30E-05,5.30E-05,5.30E-05,,,,,1,1,60,60,18867.92383,0,0,1,Reconnaissance,Service_Scan
624,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,6129,2,120,RST,1526344333,719,5.60E-05,5.60E-05,0,,,5.60E-05,5.60E-05,5.60E-05,,,,,1,1,60,60,17857.14258,0,0,1,Reconnaissance,Service_Scan
625,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,9418,2,120,RST,1526344333,720,1.00E-05,1.00E-05,0,,,1.00E-05,1.00E-05,1.00E-05,,,,,1,1,60,60,100000,0,0,1,Reconnaissance,Service_Scan
626,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,8022,2,120,RST,1526344333,721,1.60E-05,1.60E-05,0,,,1.60E-05,1.60E-05,1.60E-05,,,,,1,1,60,60,62500,0,0,1,Reconnaissance,Service_Scan
627,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,85,2,120,RST,1526344333,722,1.70E-05,1.70E-05,0,,,1.70E-05,1.70E-05,1.70E-05,,,,,1,1,60,60,58823.52734,0,0,1,Reconnaissance,Service_Scan
628,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,18988,2,120,RST,1526344333,723,4.60E-05,4.60E-05,0,,,4.60E-05,4.60E-05,4.60E-05,,,,,1,1,60,60,21739.13086,0,0,1,Reconnaissance,Service_Scan
629,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,6543,2,120,RST,1526344333,724,4.30E-05,4.30E-05,0,,,4.30E-05,4.30E-05,4.30E-05,,,,,1,1,60,60,23255.81445,0,0,1,Reconnaissance,Service_Scan
630,1526344333,e,tcp,192.168.100.150,36663,192.168.100.3,5633,2,120,RST,1526344333,725,4.60E-05,4.60E-05,0,,,4.60E-05,4.60E-05,4.60E-05,,,,,1,1,60,60,21739.13086,0,0,1,Reconnaissance,Service_Scan
